Probe Detununing,Ground Population
253712000.0,0.9996333201926684
254340000.0,0.9996348920842512
254968000.0,0.999636454382535
255596000.0,0.9996380071611035
256224000.0,0.9996395504928834
256852000.0,0.9996410844501518
257480000.0,0.9996426091045415
258108000.0,0.9996441245270482
258736000.0,0.9996456307880366
259364000.0,0.9996471279572454
259992000.0,0.999648616103795
260620000.0,0.9996500952961922
261248000.0,0.999651565602337
261876000.0,0.9996530270895276
262504000.0,0.9996544798244679
263132000.0,0.9996559238732706
263760000.0,0.999657359301466
264388000.0,0.9996587861740048
265016000.0,0.9996602045552662
265644000.0,0.9996616145090614
266272000.0,0.9996630160986408
266900000.0,0.9996644093866982
267528000.0,0.9996657944353765
268156000.0,0.9996671713062737
268784000.0,0.999668540060447
269412000.0,0.9996699007584193
270040000.0,0.9996712534601832
270668000.0,0.9996725982252074
271296000.0,0.9996739351124401
271924000.0,0.9996752641803163
272552000.0,0.9996765854867598
273180000.0,0.9996778990891914
273808000.0,0.9996792050445311
274436000.0,0.9996805034092044
275064000.0,0.9996817942391467
275692000.0,0.9996830775898079
276320000.0,0.9996843535161573
276948000.0,0.9996856220726875
277576000.0,0.9996868833134207
278204000.0,0.9996881372919111
278832000.0,0.9996893840612512
279460000.0,0.9996906236740748
280088000.0,0.9996918561825626
280716000.0,0.9996930816384462
281344000.0,0.9996943000930113
281972000.0,0.9996955115971046
282600000.0,0.9996967162011345
283228000.0,0.9996979139550783
283856000.0,0.9996991049084852
284484000.0,0.99970028911048
285112000.0,0.9997014666097679
285740000.0,0.9997026374546378
286368000.0,0.9997038016929672
286996000.0,0.9997049593722249
287624000.0,0.9997061105394766
288252000.0,0.9997072552413865
288880000.0,0.9997083935242235
289508000.0,0.9997095254338636
290136000.0,0.9997106510157934
290764000.0,0.9997117703151148
291392000.0,0.9997128833765483
292020000.0,0.999713990244436
292648000.0,0.9997150909627462
293276000.0,0.9997161855750764
293904000.0,0.9997172741246562
294532000.0,0.9997183566543526
295160000.0,0.9997194332066717
295788000.0,0.9997205038237623
296416000.0,0.9997215685474208
297044000.0,0.9997226274190926
297672000.0,0.9997236804798767
298300000.0,0.9997247277705281
298928000.0,0.9997257693314621
299556000.0,0.9997268052027565
300184000.0,0.9997278354241552
300812000.0,0.9997288600350717
301440000.0,0.9997298790745914
302068000.0,0.9997308925814753
302696000.0,0.9997319005941631
303324000.0,0.9997329031507753
303952000.0,0.999733900289118
304580000.0,0.999734892046684
305208000.0,0.9997358784606563
305836000.0,0.9997368595679117
306464000.0,0.9997378354050235
307092000.0,0.9997388060082626
307720000.0,0.9997397714136032
308348000.0,0.9997407316567234
308976000.0,0.9997416867730086
309604000.0,0.9997426367975544
310232000.0,0.9997435817651692
310860000.0,0.999744521710377
311488000.0,0.9997454566674198
312116000.0,0.99974638667026
312744000.0,0.9997473117525836
313372000.0,0.9997482319478026
314000000.0,0.999749147289057
